SAMPLING_EVENT_ID,LOC_ID,UMD_LANDCOVER,UMD_WATERCOVER,YEAR
S31071564,L2604456,12,1,2016
S31075096,L810417,6,1,2016
S31075822,L810417,6,1,2016
S31076046,L792515,1,2,2016
S31076946,L792515,1,2,2016
S31079464,L810417,6,1,2016
S31080487,L2604456,12,1,2016
S31081034,L792515,1,2,2016
S31083967,L793798,8,1,2016
S31084079,L792515,1,2,2016
S31084186,L813455,10,1,2016
S31084364,L808822,12,1,2016
S31084492,L2604456,12,1,2016
S31084548,L808822,12,1,2016
S31089576,L813455,10,1,2016
S31089801,L791657,12,1,2016
S31097760,L791657,12,1,2016
S31097798,L791657,12,1,2016
S31097929,L791657,12,1,2016
S31110125,L687602,12,1,2016
S31110715,L2832564,8,1,2016
S31115737,L4860408,1,2,2016
S31125612,L813455,10,1,2016
S31157616,L3986956,0,0,2016
S31159369,L791657,12,1,2016
S31159440,L4688391,12,2,2016
S31172188,L4099177,1,2,2016
S31172379,L792515,1,2,2016
S31172454,L791662,12,2,2016
S31182392,L3934129,12,2,2016
S31200653,L791662,12,2,2016
S31202320,L791662,12,2,2016
S31204214,L4305776,8,2,2016
S31204963,L791662,12,2,2016
S31205321,L4305776,8,2,2016
S31206410,L4305776,8,2,2016
S31219411,L791657,12,1,2016
S31246241,L791662,12,2,2016
S31249575,L3934129,12,2,2016
S31254967,L2604456,12,1,2016
S31259057,L791662,12,2,2016
S31260321,L808822,12,1,2016
S31283329,L4883839,12,1,2016
S31283404,L3301951,12,2,2016
S31284224,L3301951,12,2,2016
S31284229,L4883839,12,1,2016
S31285724,L3301951,12,2,2016
S31286005,L4195837,12,2,2016
S31286320,L4305776,8,2,2016
S31287378,L4884096,12,1,2016
S31287984,L791662,12,2,2016
S31289232,L4883839,12,1,2016
S31289233,L3301951,12,2,2016
S31289234,L3301951,12,2,2016
S31289235,L4195837,12,2,2016
S31289236,L4305776,8,2,2016
S31289237,L4884096,12,1,2016
S31289238,L791662,12,2,2016
S31291184,L791662,12,2,2016
S31291673,L4884096,12,1,2016
S31291676,L4305776,8,2,2016
S31291691,L4195837,12,2,2016
S31291698,L3301951,12,2,2016
S31291718,L3301951,12,2,2016
S31291730,L4883839,12,1,2016
S31302258,L3301951,12,2,2016
S31302264,L4195837,12,2,2016
S31302271,L4305776,8,2,2016
S31302280,L4884096,12,1,2016
S31302288,L791662,12,2,2016
S31303952,L791657,12,1,2016
S31304096,L791657,12,1,2016
S31312901,L3301951,12,2,2016
S31312910,L3301951,12,2,2016
S31313007,L4195837,12,2,2016
S31313026,L4305776,8,2,2016
S31313139,L4884096,12,1,2016
S31313266,L791662,12,2,2016
S31313827,L813455,10,1,2016
S31314218,L813455,10,1,2016
S31316445,L2604456,12,1,2016
S31316767,L2604456,12,1,2016
S31317516,L2604456,12,1,2016
S31332444,L808822,12,1,2016
S31341641,L2604456,12,1,2016
S31350259,L793798,8,1,2016
S31350948,L791657,12,1,2016
S31366092,L4894106,NA,1,2016
S31366351,L2604456,12,1,2016
S31366585,L4894106,NA,1,2016
S31366734,L2604456,12,1,2016
S31367001,L4894106,NA,1,2016
S31367010,L2604456,12,1,2016
S31381857,L791657,12,1,2016
S31383810,L791662,12,2,2016
S31383964,L2604456,12,1,2016
S31385963,L791662,12,2,2016
S31399294,L792515,1,2,2016
S31399947,L792515,1,2,2016
S31401187,L792515,1,2,2016
S31406393,L792515,1,2,2016
S31408354,L792515,1,2,2016
S31409502,L792515,1,2,2016
S31415494,L2604456,12,1,2016
S31415895,L2604456,12,1,2016
S31416511,L808822,12,1,2016
S31416721,L808822,12,1,2016
S31416785,L4900944,1,2,2016
S31416906,L808822,12,1,2016
S31417019,L807750,12,2,2016
S31417039,L807750,12,2,2016
S31417156,L807750,12,2,2016
S31417261,L791662,12,2,2016
S31418163,L2604456,12,1,2016
S31418518,L808822,12,1,2016
S31418757,L791662,12,2,2016
S31419320,L807750,12,2,2016
S31419377,L808822,12,1,2016
S31420516,L4900944,1,2,2016
S31422005,L3953879,1,2,2016
S31423860,L4900944,1,2,2016
S31423935,L4900944,1,2,2016
S31424290,L4900944,1,2,2016
S31424485,L4900944,1,2,2016
S31425294,L4902204,10,2,2016
S31427818,L792515,1,2,2016
S31432499,L792515,1,2,2016
S31434391,L4903635,10,2,2016
S31434519,L4903635,10,2,2016
S31435439,L808822,12,1,2016
S31440439,L791662,12,2,2016
S31440456,L4900944,1,2,2016
S31441635,L4903635,10,2,2016
S31441638,L4903635,10,2,2016
S31442168,L2604456,12,1,2016
S31442643,L3655608,12,1,2016
S31443597,L791657,12,1,2016
S31443739,L4900944,1,2,2016
S31443764,L2604456,12,1,2016
S31443767,L807750,12,2,2016
S31443769,L4903635,10,2,2016
S31443770,L4903635,10,2,2016
S31443806,L792515,1,2,2016
S31446455,L791662,12,2,2016
S31447649,L3934129,12,2,2016
S31451835,L791657,12,1,2016
S31452270,L791657,12,1,2016
S31453981,L791657,12,1,2016
S31457526,L2604456,12,1,2016
S31457581,L813455,10,1,2016
S31457636,L813455,10,1,2016
S31461355,L807750,12,2,2016
S31466946,L4903635,10,2,2016
S31471742,L4908943,13,2,2016
S31471815,L2604456,12,1,2016
S31473817,L791657,12,1,2016
S31485530,L2604456,12,1,2016
S31488411,L3934129,12,2,2016
S31493053,L4908943,13,2,2016
S31499130,L2604456,12,1,2016
S31500402,L808822,12,1,2016
S31501442,L2604456,12,1,2016
S31502347,L3934129,12,2,2016
S31504992,L2604456,12,1,2016
S31507533,L791657,12,1,2016
S31518470,L790429,12,1,2016
S31518763,L792515,1,2,2016
S31518879,L792515,1,2,2016
S31518886,L790429,12,1,2016
S31520283,L792515,1,2,2016
S31520284,L790429,12,1,2016
S31530840,L790429,12,1,2016
S31530898,L792515,1,2,2016
S31536857,L791657,12,1,2016
S31537354,L808822,12,1,2016
S31551621,L791657,12,1,2016
S31565985,L793798,8,1,2016
S31570230,L793798,8,1,2016
S31570595,L2604456,12,1,2016
S31580215,L793798,8,1,2016
S31586138,L2604456,12,1,2016
S31586139,L793798,8,1,2016
S31586141,L791657,12,1,2016
S31590692,L793798,8,1,2016
S31596044,L793798,8,1,2016
S31602550,L793798,8,1,2016
S31606145,L813455,10,1,2016
S31606381,L2604456,12,1,2016
S31610601,L2604456,12,1,2016
S31614735,L791657,12,1,2016
S31631625,L791662,12,2,2016
S31631645,L807750,12,2,2016
S31653297,L808822,12,1,2016
S31673951,L3934129,12,2,2016
S31674086,L3934129,12,2,2016
S31674171,L3934129,12,2,2016
S31684419,L791657,12,1,2016
S31713123,L791662,12,2,2016
S31713434,L791657,12,1,2016
S31726828,L4688391,12,2,2016
S31726848,L3934129,12,2,2016
S31734188,L807750,12,2,2016
S31738228,L791662,12,2,2016
S31742631,L3934129,12,2,2016
S31755293,L4454040,12,1,2016
S31755333,L4747181,3,2,2016
S31766689,L3934129,12,2,2016
S31774652,L791657,12,1,2016
S31776978,L793798,8,1,2016
S31807388,L3934129,12,2,2016
S31807403,L810417,6,1,2016
S31807439,L3934129,12,2,2016
S31821694,L791657,12,1,2016
S31822062,L791657,12,1,2016
S31824932,L793798,8,1,2016
S31825003,L793798,8,1,2016
S31829178,L793798,8,1,2016
S31830054,L2604456,12,1,2016
S31830835,L4959389,12,1,2016
S31831646,L791657,12,1,2016
S31833197,L2604456,12,1,2016
S31843217,L791657,12,1,2016
S31843252,L791657,12,1,2016
S31846210,L3181518,12,2,2016
S31847750,L791657,12,1,2016
S31859296,L4747181,3,2,2016
S31871644,L3934129,12,2,2016
S31872818,L791657,12,1,2016
S31874430,L791657,12,1,2016
S31880959,L813455,10,1,2016
S31882150,L793798,8,1,2016
S31900622,L3934129,12,2,2016
S31906780,L3934129,12,2,2016
S31915621,L3934129,12,2,2016
S31916622,L3934129,12,2,2016
S31983579,L793798,8,1,2016
S31983757,L4747181,3,2,2016
S31983848,L4747181,3,2,2016
S31997165,L4982897,13,2,2016
S32216210,L5036620,10,1,2016
S32234647,L791662,12,2,2016
S32245005,L5040300,0,2,2016
S32245012,L944325,0,0,2016
S32245106,L944325,0,0,2016
S32245107,L944325,0,0,2016
S32245114,L5040300,0,2,2016
S32245115,L5040300,0,2,2016
S32245119,L791657,12,1,2016
S32245146,L791657,12,1,2016
S32245147,L791657,12,1,2016
S32245173,L791657,12,1,2016
S32245233,L791657,12,1,2016
S32245235,L791657,12,1,2016
S32245326,L813455,10,1,2016
S32245335,L813455,10,1,2016
S32245336,L813455,10,1,2016
S32245354,L790600,12,1,2016
S32245368,L790600,12,1,2016
S32245371,L790600,12,1,2016
S32246838,L791657,12,1,2016
S32251208,L791657,12,1,2016
S32251209,L791657,12,1,2016
S32260924,L791662,12,2,2016
S32260939,L791662,12,2,2016
S32261728,L791662,12,2,2016
S32261729,L791662,12,2,2016
S32261742,L791662,12,2,2016
S32261744,L791662,12,2,2016
S32261769,L791662,12,2,2016
S32261771,L5036620,10,1,2016
S32261772,L5036620,10,1,2016
S32294597,L3934129,12,2,2016
S32294676,L3934129,12,2,2016
S32294810,L3934129,12,2,2016
S32294893,L3934129,12,2,2016
S32294963,L3934129,12,2,2016
S32295103,L3934129,12,2,2016
S32295559,L791657,12,1,2016
S32295833,L3934129,12,2,2016
S32297611,L791657,12,1,2016
S32298467,L793798,8,1,2016
S32300992,L791657,12,1,2016
S32302441,L791657,12,1,2016
S32304321,L791657,12,1,2016
S32305195,L2604456,12,1,2016
S32307472,L793798,8,1,2016
S32307473,L791657,12,1,2016
S32308912,L808822,12,1,2016
S32312395,L813455,10,1,2016
S32312450,L3934129,12,2,2016
S32312589,L808822,12,1,2016
S32312672,L3934129,12,2,2016
S32312713,L3934129,12,2,2016
S32312840,L813455,10,1,2016
S32313031,L793798,8,1,2016
S32317728,L687602,12,1,2016
S32319047,L4003726,6,1,2016
S32319878,L687602,12,1,2016
S32320218,L808822,12,1,2016
S32322725,L793798,8,1,2016
S32325133,L813455,10,1,2016
S32326719,L791662,12,2,2016
S32326900,L3385386,12,2,2016
S32326993,L3385444,0,0,2016
S32327117,L4305776,8,2,2016
S32327467,L2604456,12,1,2016
S32327582,L813455,10,1,2016
S32328088,L790600,12,1,2016
S32328160,L4003726,6,1,2016
S32328302,L791657,12,1,2016
S32328484,L793798,8,1,2016
S32328802,L791657,12,1,2016
S32328862,L793798,8,1,2016
S32328877,L793798,8,1,2016
S32328915,L5052682,8,1,2016
S32328920,L3174292,12,1,2016
S32328954,L3174292,12,1,2016
S32328955,L3174292,12,1,2016
S32328961,L5052682,8,1,2016
S32328962,L5052682,8,1,2016
S32328987,L793798,8,1,2016
S32331127,L4305776,8,2,2016
S32331135,L3385444,0,0,2016
S32331142,L791662,12,2,2016
S32332532,L791662,12,2,2016
S32333165,L3385444,0,0,2016
S32333168,L4305776,8,2,2016
S32333169,L4003726,6,1,2016
S32333170,L790600,12,1,2016
S32336012,L791662,12,2,2016
S32336014,L791657,12,1,2016
S32336015,L790600,12,1,2016
S32336018,L813455,10,1,2016
S32336019,L791657,12,1,2016
S32336020,L791657,12,1,2016
S32336021,L5040300,0,2,2016
S32336022,L944325,0,0,2016
S32336039,L3174292,12,1,2016
S32336113,L5036620,10,1,2016
S32336114,L791662,12,2,2016
S32336158,L791662,12,2,2016
S32336380,L791657,12,1,2016
S32336456,L791662,12,2,2016
S32336807,L793798,8,1,2016
S32336849,L793798,8,1,2016
S32337284,L793798,8,1,2016
S32337497,L5052682,8,1,2016
S32337525,L793798,8,1,2016
S32337526,L793798,8,1,2016
S32337533,L791657,12,1,2016
S32337534,L791657,12,1,2016
S32337691,L791657,12,1,2016
S32337697,L793798,8,1,2016
S32337821,L4126908,12,1,2016
S32337862,L3934129,12,2,2016
S32338192,L791657,12,1,2016
S32338486,L791657,12,1,2016
S32338535,L808822,12,1,2016
S32338622,L3934129,12,2,2016
S32338686,L808822,12,1,2016
S32340471,L3385386,12,2,2016
S32340474,L791662,12,2,2016
S32340490,L3385444,0,0,2016
S32340495,L4305776,8,2,2016
S32345484,L793798,8,1,2016
S32345551,L3385386,12,2,2016
S32345559,L808822,12,1,2016
S32345561,L793798,8,1,2016
S32346020,L2604456,12,1,2016
S32364950,L791662,12,2,2016
S32381830,L2604456,12,1,2016
S32387945,L3934129,12,2,2016
S32395947,L2604456,12,1,2016
S32395993,L3934129,12,2,2016
S32396221,L4099177,1,2,2016
S32396294,L2604456,12,1,2016
S32396442,L3934129,12,2,2016
S32396550,L3934129,12,2,2016
S32408529,L2604456,12,1,2016
S32408685,L2604456,12,1,2016
S32408696,L2604456,12,1,2016
S32409029,L791657,12,1,2016
S32409037,L791657,12,1,2016
S32409038,L791657,12,1,2016
S32418861,L793798,8,1,2016
S32425166,L793798,8,1,2016
S32427641,L3934129,12,2,2016
S32443156,L3934129,12,2,2016
S32444877,L791662,12,2,2016
S32450050,L2604456,12,1,2016
S32450294,L791657,12,1,2016
S32453191,L793798,8,1,2016
S32453273,L2604456,12,1,2016
S32453294,L791657,12,1,2016
S32453296,L793798,8,1,2016
S32453298,L793798,8,1,2016
S32453313,L4003726,6,1,2016
S32453315,L790600,12,1,2016
S32490488,L3934129,12,2,2016
S32491343,L813455,10,1,2016
S32493751,L687602,12,1,2016
S32493878,L791657,12,1,2016
S32494153,L793798,8,1,2016
S32508125,L807750,12,2,2016
S32508720,L3934129,12,2,2016
S32514748,L807750,12,2,2016
S32515043,L807750,12,2,2016
S32527843,L687602,12,1,2016
S32528102,L793798,8,1,2016
S32528130,L813455,10,1,2016
S32528144,L808822,12,1,2016
S32528472,L793798,8,1,2016
S32533520,L2604456,12,1,2016
S32561844,L687602,12,1,2016
S32567900,L3934129,12,2,2016
S32567939,L3934129,12,2,2016
S32571034,L791657,12,1,2016
S32584170,L791657,12,1,2016
S32584314,L791657,12,1,2016
S32586476,L791657,12,1,2016
S32587603,L791657,12,1,2016
S32589144,L791657,12,1,2016
S32602056,L2604456,12,1,2016
S32602843,L3934129,12,2,2016
S32610171,L687602,12,1,2016
S32613009,L687602,12,1,2016
S32618125,L791662,12,2,2016
S32632133,L2604456,12,1,2016
S32642431,L791657,12,1,2016
S32648869,L4902204,10,2,2016
S32663220,L3671628,NA,2,2016
S32664057,L5097756,0,2,2016
S32664139,L5097771,12,2,2016
S32665884,L3934129,12,2,2016
S32686015,L2604456,12,1,2016
S32713870,L687602,12,1,2016
S32714042,L791662,12,2,2016
S32779441,L3934129,12,2,2016
S32799946,L791657,12,1,2016
S32801716,L791657,12,1,2016
S32805296,L2604456,12,1,2016
S32814862,L2604456,12,1,2016
S32826430,L2604456,12,1,2016
S32826852,L793798,8,1,2016
S32828518,L687602,12,1,2016
S32830693,L687602,12,1,2016
S32835942,L791662,12,2,2016
S32848933,L2604456,12,1,2016
S32849091,L2604456,12,1,2016
S32849516,L2604456,12,1,2016
S32885471,L2604456,12,1,2016
S32890513,L4394500,12,2,2016
S32892842,L4394500,12,2,2016
S32896160,L793798,8,1,2016
S32896178,L791662,12,2,2016
S32896396,L791662,12,2,2016
S32896644,L793798,8,1,2016
S32898710,L791662,12,2,2016
S32908906,L4352748,12,2,2016
S32911985,L793798,8,1,2016
S32912423,L793798,8,1,2016
S32916629,L813455,10,1,2016
S32935787,L4352748,12,2,2016
S32935906,L4688391,12,2,2016
S32939013,L791657,12,1,2016
S32943310,L791657,12,1,2016
S32945732,L4352748,12,2,2016
S32963504,L3986971,0,2,2016
S33005654,L2604456,12,1,2016
S33012323,L2604456,12,1,2016
S33036003,L793798,8,1,2016
S33106058,L2604456,12,1,2016
S33106756,L4601079,1,2,2016
S33106860,L4601079,1,2,2016
S33107964,L4601079,1,2,2016
S33110688,L2604456,12,1,2016
S33110818,L2604456,12,1,2016
S33117396,L4601079,1,2,2016
S33123121,L792515,1,2,2016
S33135605,L687602,12,1,2016
S33135934,L791657,12,1,2016
S33136343,L793798,8,1,2016
S33137643,L793798,8,1,2016
S33138012,L791657,12,1,2016
S33138020,L687602,12,1,2016
S33156680,L3934129,12,2,2016
S33157022,L791657,12,1,2016
S33157285,L2604456,12,1,2016
S33157395,L792515,1,2,2016
S33157586,L791657,12,1,2016
S33175484,L3934129,12,2,2016
S33184203,L791662,12,2,2016
S33185294,L793798,8,1,2016
S33190305,L3934129,12,2,2016
S33199743,L5178412,12,2,2016
S33203050,L2604456,12,1,2016
S33211076,L5180351,12,1,2016
S33211170,L5180377,1,2,2016
S33211314,L2250598,1,2,2016
S33214871,L5181099,12,2,2016
S33221165,L2604456,12,1,2016
S33221387,L687602,12,1,2016
S33224235,L2604456,12,1,2016
S33224242,L687602,12,1,2016
S33224336,L2604456,12,1,2016
S33225086,L3934129,12,2,2016
S33225606,L5182802,NA,2,2016
S33225654,L5180377,1,2,2016
S33229483,L1348842,13,2,2016
S33234742,L792515,1,2,2016
S33234951,L4003726,6,1,2016
S33235097,L880783,10,2,2016
S33238386,L880783,10,2,2016
S33238389,L4003726,6,1,2016
S33238393,L792515,1,2,2016
S33238978,L2604456,12,1,2016
S33243077,L791662,12,2,2016
S33254112,L5188022,NA,2,2016
S33255356,L3934129,12,2,2016
S33279137,L2604456,12,1,2016
S33285285,L3934129,12,2,2016
S33291546,L5194189,10,2,2016
S33291678,L5194218,1,2,2016
S33298036,L5195399,NA,2,2016
S33305219,L3934129,12,2,2016
S33314717,L793798,8,1,2016
S33314805,L5198500,8,1,2016
S33314893,L5198519,12,1,2016
S33315150,L5198563,12,1,2016
S33315878,L4003726,6,1,2016
S33316097,L5198707,8,1,2016
S33316198,L2250598,1,2,2016
S33316293,L4099177,1,2,2016
S33319418,L4099177,1,2,2016
S33319419,L2250598,1,2,2016
S33319420,L5198707,8,1,2016
S33319423,L4003726,6,1,2016
S33320662,L2604456,12,1,2016
